employeeid,year,state,sales,wisconsin
5306,2016,"Wisconsin",1727,1
5307,2016,"Michigan",4078,0
5308,2017,"Wisconsin",1998,1
5309,2017,"Michigan",1822,0
5310,2017,"Wisconsin",4092,1
5311,2017,"Wisconsin",4456,1
5312,2016,"Wisconsin",1379,1
5313,2016,"Michigan",3801,0
5314,2017,"Wisconsin",5347,1
5315,2016,"Wisconsin",4793,1
5316,2017,"Michigan",2188,0
5317,2016,"Michigan",2645,0
5318,2017,"Wisconsin",3814,1
5319,2017,"Wisconsin",1821,1
5320,2017,"Wisconsin",1783,1
5321,2017,"Michigan",3207,0
5322,2016,"Wisconsin",3414,1
5323,2016,"Wisconsin",4301,1
5324,2017,"Michigan",4381,0
5325,2017,"Wisconsin",4886,1
5326,2017,"Michigan",3625,0
5327,2016,"Wisconsin",4209,1
5328,2017,"Wisconsin",4024,1
5329,2016,"Wisconsin",1062,1
5330,2016,"Michigan",3532,0
5331,2016,"Wisconsin",2795,1
5332,2016,"Wisconsin",2161,1
5333,2017,"Wisconsin",1675,1
5334,2017,"Michigan",3684,0
5335,2017,"Michigan",1194,0
5336,2016,"Michigan",1916,0
5337,2016,"Michigan",2364,0
5338,2016,"Wisconsin",3467,1
5339,2016,"Michigan",2165,0
5340,2017,"Wisconsin",3198,1
5341,2017,"Wisconsin",5296,1
5342,2016,"Wisconsin",2356,1
5343,2017,"Wisconsin",5162,1
5344,2016,"Michigan",3643,0
5345,2017,"Wisconsin",4036,1
5346,2016,"Michigan",1617,0
5347,2017,"Wisconsin",5003,1
5348,2017,"Michigan",4711,0
5349,2016,"Michigan",3543,0
5350,2017,"Wisconsin",3089,1
5351,2017,"Wisconsin",1783,1
5352,2016,"Wisconsin",2499,1
5353,2016,"Wisconsin",4091,1
5354,2016,"Michigan",5010,0
5355,2017,"Michigan",2949,0
5356,2017,"Michigan",1660,0
5357,2016,"Michigan",4532,0
5358,2016,"Michigan",2761,0
5359,2016,"Michigan",4228,0
5360,2016,"Michigan",3464,0
5361,2016,"Michigan",2535,0
5362,2017,"Wisconsin",1930,1
5363,2017,"Wisconsin",4179,1
5364,2016,"Wisconsin",3247,1
5365,2016,"Wisconsin",1057,1
5366,2017,"Wisconsin",4189,1
5367,2016,"Wisconsin",3500,1
5368,2016,"Wisconsin",4567,1
5369,2017,"Wisconsin",4711,1
5370,2016,"Michigan",2588,0
5371,2016,"Wisconsin",2869,1
5372,2017,"Wisconsin",1978,1
5373,2016,"Wisconsin",3960,1
5374,2017,"Wisconsin",1964,1
5375,2016,"Wisconsin",4453,1
5376,2017,"Michigan",4804,0
5377,2017,"Michigan",4617,0
5378,2017,"Wisconsin",3669,1
5379,2016,"Wisconsin",3375,1
5380,2017,"Wisconsin",3216,1
5381,2016,"Wisconsin",4895,1
5382,2016,"Wisconsin",4526,1
5383,2016,"Michigan",4891,0
5384,2016,"Michigan",3213,0
5385,2017,"Wisconsin",4713,1
5386,2017,"Wisconsin",5489,1
5387,2017,"Wisconsin",2058,1
5388,2017,"Michigan",1247,0
5389,2016,"Wisconsin",2776,1
5390,2017,"Wisconsin",1756,1
5391,2017,"Michigan",1727,0
5392,2017,"Michigan",2392,0
5393,2016,"Wisconsin",4806,1
5394,2016,"Wisconsin",3360,1
5395,2017,"Michigan",2056,0
5396,2017,"Michigan",4879,0
5397,2017,"Wisconsin",2296,1
5398,2016,"Wisconsin",4646,1
5399,2016,"Wisconsin",4375,1
5400,2016,"Michigan",4294,0
5401,2017,"Michigan",2880,0
5402,2016,"Wisconsin",4181,1
5403,2017,"Wisconsin",3489,1
5404,2017,"Wisconsin",5199,1
5405,2016,"Wisconsin",3393,1
5406,2017,"Wisconsin",2961,1
5407,2016,"Michigan",4706,0
5408,2017,"Michigan",2525,0
5409,2016,"Wisconsin",4826,1
5410,2016,"Wisconsin",3250,1
5411,2017,"Michigan",4357,0
5412,2017,"Michigan",1358,0
5413,2017,"Michigan",2788,0
5414,2016,"Michigan",1604,0
5415,2017,"Wisconsin",2456,1
5416,2016,"Wisconsin",2917,1
5417,2017,"Michigan",3224,0
5418,2016,"Michigan",2209,0
5419,2017,"Michigan",5050,0
5420,2016,"Michigan",3103,0
5421,2017,"Wisconsin",2630,1
5422,2016,"Wisconsin",4523,1
5423,2016,"Wisconsin",3542,1
5424,2017,"Michigan",1896,0
5425,2017,"Wisconsin",2291,1
5426,2016,"Michigan",3761,0
5427,2017,"Michigan",4802,0
5428,2016,"Wisconsin",2732,1
5429,2016,"Wisconsin",2514,1
5430,2016,"Michigan",2713,0
5431,2016,"Wisconsin",4588,1
5432,2016,"Wisconsin",3467,1
5433,2016,"Wisconsin",3247,1
5434,2017,"Michigan",2960,0
5435,2017,"Wisconsin",1648,1
5436,2016,"Michigan",4213,0
5437,2016,"Wisconsin",3085,1
5438,2017,"Wisconsin",4955,1
5439,2017,"Michigan",4731,0
5440,2017,"Michigan",2408,0
5441,2016,"Michigan",4161,0
5442,2016,"Michigan",4498,0
5443,2017,"Michigan",4975,0
5444,2016,"Michigan",4745,0
5445,2016,"Michigan",4933,0
5446,2017,"Michigan",1615,0
5447,2016,"Wisconsin",4558,1
5448,2017,"Michigan",4842,0
5449,2017,"Wisconsin",1966,1
5450,2016,"Michigan",2657,0
5451,2017,"Michigan",2144,0
5452,2017,"Wisconsin",5375,1
5453,2017,"Wisconsin",5272,1
5454,2016,"Wisconsin",1677,1
5455,2017,"Michigan",4941,0
5456,2017,"Wisconsin",4153,1
5457,2017,"Michigan",1316,0
5458,2017,"Wisconsin",4024,1
5459,2016,"Michigan",1183,0
5460,2017,"Michigan",4018,0
5461,2016,"Wisconsin",4063,1
5462,2017,"Wisconsin",5499,1
5463,2016,"Wisconsin",3424,1
5464,2016,"Michigan",3035,0
5465,2016,"Michigan",3982,0
5466,2017,"Wisconsin",4353,1
5467,2017,"Michigan",3732,0
5468,2017,"Michigan",3657,0
5469,2017,"Michigan",4268,0
5470,2017,"Michigan",3578,0
5471,2016,"Michigan",1425,0
5472,2017,"Michigan",1659,0
5473,2016,"Michigan",3244,0
5474,2017,"Wisconsin",2553,1
5475,2016,"Wisconsin",4100,1
5476,2017,"Wisconsin",3925,1
5477,2016,"Michigan",1150,0
5478,2016,"Michigan",4141,0
5479,2017,"Michigan",3106,0
5480,2017,"Michigan",1540,0
5481,2017,"Michigan",1703,0
5482,2017,"Wisconsin",4221,1
5483,2017,"Wisconsin",5397,1
5484,2017,"Wisconsin",3939,1
5485,2016,"Wisconsin",4131,1
5486,2016,"Wisconsin",2261,1
5487,2016,"Michigan",1129,0
5488,2017,"Wisconsin",5168,1
5489,2017,"Michigan",4999,0
5490,2016,"Wisconsin",1875,1
5491,2016,"Michigan",4760,0
5492,2017,"Wisconsin",5104,1
5493,2016,"Michigan",2103,0
5494,2017,"Michigan",2140,0
5495,2016,"Michigan",2129,0
5496,2017,"Michigan",4060,0
5497,2016,"Michigan",1381,0
5498,2017,"Michigan",1900,0
5499,2016,"Michigan",1446,0
5500,2016,"Wisconsin",1303,1
5501,2016,"Wisconsin",4917,1
5502,2016,"Wisconsin",2877,1
5503,2016,"Wisconsin",3956,1
5504,2016,"Wisconsin",1051,1
5505,2017,"Wisconsin",2456,1
5506,2016,"Michigan",4180,0
5507,2017,"Michigan",2977,0
5508,2016,"Michigan",2576,0
5509,2017,"Michigan",1953,0
5510,2016,"Wisconsin",1378,1
5511,2016,"Michigan",4775,0
5512,2016,"Michigan",2746,0
5513,2016,"Michigan",4380,0
5514,2017,"Michigan",4000,0
5515,2016,"Michigan",2797,0
5516,2016,"Michigan",2512,0
5517,2016,"Wisconsin",3733,1
5518,2017,"Wisconsin",2973,1
5519,2016,"Michigan",4220,0
5520,2017,"Michigan",2369,0
5521,2017,"Michigan",2396,0
5522,2017,"Wisconsin",4810,1
5523,2017,"Wisconsin",3092,1
5524,2016,"Wisconsin",3992,1
5525,2017,"Michigan",2226,0
5526,2016,"Michigan",4463,0
5527,2016,"Wisconsin",3798,1
5528,2017,"Wisconsin",3636,1
5529,2016,"Wisconsin",3945,1
5530,2016,"Michigan",4522,0
5531,2016,"Michigan",1112,0
5532,2016,"Wisconsin",4430,1
5533,2016,"Michigan",3096,0
5534,2016,"Michigan",4581,0
5535,2017,"Wisconsin",1559,1
5536,2017,"Wisconsin",2415,1
5537,2017,"Wisconsin",2609,1
5538,2017,"Wisconsin",1514,1
5539,2017,"Michigan",1492,0
5540,2017,"Michigan",4094,0
5541,2016,"Wisconsin",3658,1
5542,2017,"Michigan",1381,0
5543,2016,"Wisconsin",2097,1
5544,2017,"Michigan",1450,0
5545,2017,"Michigan",3161,0
5546,2017,"Wisconsin",4200,1
5547,2016,"Michigan",3853,0
5548,2016,"Michigan",1860,0
5549,2017,"Michigan",1946,0
5550,2017,"Michigan",2840,0
5551,2017,"Wisconsin",5305,1
5552,2016,"Michigan",1997,0
5553,2017,"Michigan",3002,0
5554,2016,"Michigan",2928,0
5555,2016,"Michigan",2100,0
5556,2017,"Michigan",3363,0
5557,2016,"Michigan",3058,0
5558,2017,"Wisconsin",3340,1
5559,2016,"Michigan",4111,0
5560,2016,"Michigan",4173,0
5561,2016,"Michigan",2682,0
5562,2016,"Wisconsin",2423,1
5563,2017,"Wisconsin",3547,1
5564,2017,"Michigan",3114,0
5565,2016,"Wisconsin",1098,1
5566,2017,"Michigan",2342,0
5567,2017,"Wisconsin",3216,1
5568,2016,"Wisconsin",2468,1
5569,2017,"Wisconsin",4767,1
5570,2017,"Wisconsin",1660,1
5571,2017,"Wisconsin",5312,1
5572,2017,"Michigan",1794,0
5573,2016,"Michigan",1756,0
5574,2016,"Wisconsin",2681,1
5575,2016,"Michigan",1987,0
5576,2017,"Michigan",4639,0
5577,2016,"Wisconsin",4726,1
5578,2017,"Wisconsin",3443,1
5579,2017,"Wisconsin",5032,1
5580,2016,"Wisconsin",1584,1
5581,2017,"Michigan",4035,0
5582,2016,"Michigan",1714,0
5583,2016,"Wisconsin",3893,1
5584,2016,"Michigan",1765,0
5585,2016,"Michigan",2511,0
5586,2016,"Michigan",3618,0
5587,2017,"Wisconsin",1986,1
5588,2016,"Wisconsin",2406,1
5589,2016,"Michigan",2807,0
5590,2017,"Michigan",3496,0
5591,2017,"Wisconsin",4067,1
5592,2016,"Wisconsin",2164,1
5593,2017,"Wisconsin",2196,1
5594,2017,"Wisconsin",5000,1
5595,2017,"Wisconsin",2741,1
5596,2017,"Wisconsin",2045,1
5597,2016,"Wisconsin",2060,1
5598,2016,"Michigan",4024,0
5599,2017,"Wisconsin",4144,1
5600,2017,"Michigan",3390,0
5601,2017,"Wisconsin",3238,1
5602,2016,"Wisconsin",1316,1
5603,2016,"Wisconsin",3145,1
5604,2017,"Michigan",4089,0
5605,2016,"Wisconsin",2968,1
5606,2017,"Michigan",1497,0
5607,2017,"Michigan",4805,0
5608,2017,"Michigan",3170,0
5609,2017,"Michigan",1751,0
5610,2016,"Wisconsin",3855,1
5611,2017,"Michigan",3204,0
5612,2016,"Wisconsin",1772,1
5613,2017,"Michigan",3543,0
5614,2017,"Michigan",3825,0
5615,2016,"Michigan",4827,0
5616,2017,"Wisconsin",2314,1
5617,2017,"Wisconsin",5260,1
5618,2017,"Michigan",2151,0
5619,2016,"Wisconsin",1638,1
5620,2016,"Wisconsin",4908,1
5621,2016,"Michigan",4907,0
5622,2016,"Michigan",2530,0
5623,2017,"Wisconsin",5384,1
5624,2016,"Wisconsin",2418,1
5625,2016,"Michigan",1567,0
5626,2017,"Michigan",1400,0
5627,2016,"Michigan",3375,0
5628,2016,"Wisconsin",3591,1
5629,2016,"Wisconsin",1903,1
5630,2017,"Michigan",4010,0
5631,2017,"Wisconsin",3594,1
5632,2016,"Wisconsin",4847,1
5633,2016,"Wisconsin",1935,1
5634,2016,"Michigan",4251,0
5635,2017,"Michigan",1962,0
5636,2016,"Wisconsin",1362,1
5637,2016,"Wisconsin",3104,1
5638,2016,"Wisconsin",2721,1
5639,2016,"Wisconsin",4013,1
5640,2016,"Wisconsin",2931,1
5641,2016,"Wisconsin",2162,1
5642,2017,"Wisconsin",4997,1
5643,2016,"Wisconsin",4798,1
5644,2016,"Wisconsin",3015,1
5645,2016,"Wisconsin",2864,1
5646,2016,"Wisconsin",1439,1
5647,2017,"Wisconsin",4232,1
5648,2017,"Wisconsin",4378,1
5649,2016,"Michigan",3066,0
5650,2016,"Wisconsin",3548,1
5651,2017,"Wisconsin",3658,1
5652,2017,"Michigan",1164,0
5653,2017,"Wisconsin",3034,1
5654,2017,"Wisconsin",3778,1
5655,2016,"Michigan",4725,0
5656,2016,"Wisconsin",4615,1
5657,2016,"Michigan",3363,0
5658,2016,"Wisconsin",1618,1
5659,2016,"Michigan",4269,0
5660,2017,"Michigan",1803,0
5661,2017,"Wisconsin",4598,1
5662,2016,"Michigan",4612,0
5663,2016,"Michigan",4074,0
5664,2016,"Wisconsin",2776,1
5665,2016,"Wisconsin",2989,1
5666,2016,"Michigan",4543,0
5667,2017,"Wisconsin",3923,1
5668,2016,"Michigan",1411,0
5669,2017,"Wisconsin",4317,1
5670,2017,"Wisconsin",4225,1
5671,2017,"Michigan",3641,0
5672,2016,"Wisconsin",1211,1
5673,2016,"Wisconsin",1540,1
5674,2017,"Michigan",1136,0
5675,2017,"Michigan",1763,0
5676,2016,"Michigan",4945,0
5677,2017,"Michigan",2166,0
5678,2017,"Wisconsin",3890,1
5679,2016,"Michigan",3371,0
5680,2016,"Michigan",4128,0
5681,2017,"Wisconsin",2227,1
5682,2016,"Wisconsin",2263,1
5683,2017,"Michigan",1363,0
5684,2016,"Wisconsin",3582,1
5685,2016,"Wisconsin",2943,1
5686,2017,"Michigan",2977,0
5687,2017,"Wisconsin",2785,1
5688,2016,"Wisconsin",2286,1
5689,2017,"Michigan",2598,0
5690,2017,"Michigan",3689,0
5691,2016,"Wisconsin",2524,1
5692,2017,"Michigan",2319,0
5693,2016,"Michigan",4052,0
5694,2016,"Michigan",1406,0
5695,2017,"Wisconsin",5494,1
5696,2017,"Wisconsin",3422,1
5697,2017,"Michigan",1494,0
5698,2016,"Wisconsin",4291,1
5699,2016,"Michigan",2083,0
5700,2017,"Michigan",4322,0
5701,2016,"Michigan",3896,0
5702,2016,"Wisconsin",3788,1
5703,2016,"Wisconsin",3268,1
5704,2016,"Michigan",1707,0
5705,2017,"Wisconsin",3613,1
5706,2016,"Wisconsin",3464,1
5707,2017,"Wisconsin",3226,1
5708,2016,"Michigan",4516,0
5709,2016,"Wisconsin",2062,1
5710,2016,"Michigan",4543,0
5711,2016,"Michigan",4020,0
5712,2017,"Michigan",3453,0
5713,2016,"Michigan",2876,0
5714,2017,"Wisconsin",5114,1
5715,2017,"Michigan",1973,0
5716,2017,"Wisconsin",5457,1
5717,2016,"Wisconsin",4314,1
5718,2017,"Wisconsin",2728,1
5719,2017,"Wisconsin",3133,1
5720,2017,"Wisconsin",2717,1
5721,2016,"Wisconsin",1440,1
5722,2016,"Wisconsin",4722,1
5723,2016,"Michigan",4583,0
5724,2017,"Wisconsin",5090,1
5725,2016,"Wisconsin",1000,1
5726,2017,"Michigan",3662,0
5727,2016,"Michigan",1604,0
5728,2016,"Michigan",3155,0
5729,2016,"Wisconsin",3622,1
5730,2016,"Michigan",4308,0
5731,2017,"Wisconsin",3702,1
5732,2017,"Wisconsin",4227,1
5733,2017,"Wisconsin",4227,1
5734,2017,"Michigan",3571,0
5735,2017,"Wisconsin",4502,1
5736,2016,"Wisconsin",1767,1
5737,2016,"Wisconsin",4910,1
5738,2016,"Wisconsin",2660,1
5739,2017,"Michigan",1159,0
5740,2016,"Wisconsin",2858,1
5741,2017,"Wisconsin",3504,1
5742,2016,"Michigan",1360,0
5743,2016,"Michigan",4457,0
5744,2016,"Wisconsin",2061,1
5745,2016,"Wisconsin",1164,1
5746,2017,"Wisconsin",3346,1
5747,2017,"Michigan",1949,0
5748,2017,"Wisconsin",4116,1
5749,2016,"Wisconsin",3141,1
5750,2017,"Michigan",2050,0
5751,2016,"Michigan",3706,0
5752,2016,"Wisconsin",2044,1
5753,2017,"Wisconsin",5318,1
5754,2016,"Wisconsin",3575,1
5755,2016,"Wisconsin",3420,1
5756,2017,"Michigan",2214,0
5757,2017,"Michigan",4249,0
5758,2016,"Michigan",4598,0
5759,2016,"Wisconsin",1013,1
5760,2017,"Michigan",4648,0
5761,2017,"Wisconsin",4685,1
5762,2016,"Wisconsin",2156,1
5763,2017,"Wisconsin",4889,1
5764,2017,"Wisconsin",2220,1
5765,2016,"Wisconsin",4655,1
5766,2017,"Wisconsin",3371,1
5767,2017,"Wisconsin",4352,1
5768,2017,"Michigan",2347,0
5769,2016,"Michigan",2762,0
5770,2016,"Wisconsin",4549,1
5771,2016,"Michigan",2845,0
5772,2016,"Wisconsin",2929,1
5773,2017,"Wisconsin",2421,1
5774,2017,"Michigan",4324,0
5775,2016,"Michigan",4861,0
5776,2017,"Wisconsin",2261,1
5777,2016,"Wisconsin",2356,1
5778,2017,"Wisconsin",4438,1
5779,2017,"Wisconsin",2593,1
5780,2016,"Wisconsin",4793,1
5781,2016,"Wisconsin",3008,1
5782,2016,"Michigan",2812,0
5783,2016,"Michigan",3579,0
5784,2016,"Wisconsin",4718,1
5785,2016,"Michigan",3680,0
5786,2016,"Wisconsin",2249,1
5787,2017,"Wisconsin",4513,1
5788,2016,"Wisconsin",3184,1
5789,2016,"Michigan",2860,0
5790,2017,"Wisconsin",3177,1
5791,2016,"Wisconsin",4264,1
5792,2016,"Wisconsin",2067,1
5793,2017,"Michigan",4275,0
5794,2017,"Michigan",4800,0
5795,2016,"Michigan",4818,0
5796,2017,"Michigan",3202,0
5797,2017,"Wisconsin",2373,1
5798,2016,"Wisconsin",3441,1
5799,2016,"Wisconsin",4233,1
5800,2016,"Wisconsin",4687,1
5801,2016,"Michigan",2632,0
5802,2017,"Michigan",4917,0
5803,2017,"Wisconsin",4875,1
5804,2017,"Michigan",1612,0
5805,2016,"Wisconsin",2691,1
5806,2016,"Wisconsin",4913,1
5807,2016,"Wisconsin",1644,1
5808,2016,"Michigan",2524,0
5809,2016,"Michigan",4814,0
5810,2016,"Michigan",3310,0
5811,2017,"Michigan",3097,0
5812,2016,"Wisconsin",2899,1
5813,2017,"Wisconsin",2297,1
5814,2016,"Michigan",3571,0
5815,2016,"Wisconsin",1571,1
5816,2017,"Michigan",3482,0
5817,2017,"Michigan",2214,0
5818,2016,"Wisconsin",4584,1
5819,2017,"Wisconsin",3938,1
5820,2017,"Michigan",1330,0
5821,2017,"Michigan",4322,0
5822,2016,"Wisconsin",1043,1
5823,2016,"Michigan",2057,0
5824,2017,"Wisconsin",5169,1
5825,2016,"Wisconsin",1518,1
5826,2016,"Michigan",4469,0
5827,2016,"Michigan",1608,0
5828,2016,"Michigan",2076,0
5829,2017,"Wisconsin",2801,1
5830,2017,"Wisconsin",2973,1
5831,2017,"Wisconsin",5485,1
5832,2017,"Michigan",2021,0
5833,2017,"Wisconsin",3875,1
5834,2017,"Wisconsin",4262,1
5835,2017,"Wisconsin",3439,1
5836,2016,"Michigan",2256,0
5837,2017,"Michigan",2261,0
5838,2017,"Michigan",4322,0
5839,2017,"Wisconsin",4146,1
5840,2016,"Wisconsin",3232,1
5841,2016,"Michigan",3832,0
5842,2016,"Michigan",2090,0
5843,2017,"Wisconsin",1775,1
5844,2016,"Michigan",4042,0
5845,2017,"Wisconsin",2411,1
5846,2017,"Michigan",4105,0
5847,2016,"Wisconsin",4234,1
5848,2017,"Michigan",2925,0
5849,2016,"Michigan",2093,0
5850,2017,"Michigan",2070,0
5851,2016,"Wisconsin",2513,1
5852,2017,"Michigan",3801,0
5853,2017,"Michigan",1833,0
5854,2017,"Wisconsin",1756,1
5855,2016,"Wisconsin",4172,1
5856,2016,"Wisconsin",2637,1
5857,2017,"Michigan",3606,0
5858,2016,"Wisconsin",3917,1
5859,2016,"Wisconsin",1535,1
5860,2017,"Wisconsin",3403,1
5861,2017,"Michigan",1104,0
5862,2017,"Michigan",4951,0
5863,2017,"Wisconsin",3716,1
5864,2017,"Michigan",2535,0
5865,2016,"Wisconsin",3045,1
5866,2017,"Wisconsin",4839,1
5867,2016,"Wisconsin",3077,1
5868,2016,"Wisconsin",1494,1
5869,2017,"Wisconsin",1697,1
5870,2017,"Wisconsin",3160,1
5871,2016,"Wisconsin",3196,1
5872,2017,"Wisconsin",2959,1
5873,2017,"Wisconsin",4318,1
5874,2016,"Michigan",4773,0
5875,2017,"Wisconsin",4613,1
5876,2017,"Wisconsin",3972,1
5877,2017,"Wisconsin",4054,1
5878,2017,"Wisconsin",5049,1
5879,2017,"Wisconsin",1640,1
5880,2017,"Wisconsin",2774,1
5881,2016,"Wisconsin",1864,1
5882,2016,"Michigan",5013,0
5883,2017,"Michigan",4972,0
5884,2016,"Wisconsin",2779,1
5885,2016,"Wisconsin",1776,1
5886,2017,"Michigan",5012,0
5887,2016,"Michigan",2291,0
5888,2017,"Wisconsin",4713,1
5889,2017,"Wisconsin",4940,1
5890,2016,"Michigan",5030,0
5891,2017,"Wisconsin",1981,1
5892,2017,"Wisconsin",3719,1
5893,2017,"Wisconsin",2103,1
5894,2016,"Michigan",5064,0
5895,2017,"Wisconsin",3306,1
5896,2017,"Wisconsin",4519,1
5897,2017,"Wisconsin",4259,1
5898,2016,"Wisconsin",1014,1
5899,2016,"Wisconsin",1826,1
5900,2017,"Michigan",4727,0
5901,2016,"Wisconsin",1556,1
5902,2017,"Michigan",2808,0
5903,2017,"Michigan",2390,0
5904,2017,"Michigan",2610,0
5905,2016,"Michigan",1746,0
5906,2016,"Wisconsin",2263,1
5907,2016,"Michigan",1397,0
5908,2017,"Michigan",2862,0
5909,2017,"Wisconsin",4459,1
5910,2016,"Wisconsin",2816,1
5911,2017,"Wisconsin",4867,1
5912,2016,"Michigan",3257,0
5913,2017,"Wisconsin",2705,1
5914,2016,"Wisconsin",3399,1
5915,2017,"Wisconsin",2747,1
5916,2017,"Wisconsin",4112,1
5917,2017,"Michigan",1723,0
5918,2016,"Wisconsin",3668,1
5919,2016,"Wisconsin",3003,1
5920,2016,"Wisconsin",4450,1
5921,2017,"Michigan",3979,0
5922,2017,"Wisconsin",3551,1
5923,2017,"Wisconsin",3998,1
5924,2017,"Michigan",3929,0
5925,2016,"Wisconsin",1897,1
5926,2017,"Wisconsin",5050,1
5927,2017,"Wisconsin",4430,1
5928,2016,"Wisconsin",4304,1
5929,2016,"Michigan",2509,0
5930,2016,"Michigan",3706,0
5931,2017,"Michigan",1365,0
5932,2016,"Wisconsin",2101,1
5933,2016,"Michigan",4470,0
5934,2016,"Michigan",2837,0
5935,2017,"Wisconsin",1553,1
5936,2017,"Wisconsin",3549,1
5937,2016,"Wisconsin",4829,1
5938,2016,"Michigan",2655,0
5939,2017,"Michigan",2853,0
5940,2016,"Wisconsin",1075,1
5941,2016,"Michigan",1339,0
5942,2016,"Wisconsin",1765,1
5943,2017,"Michigan",1184,0
5944,2017,"Wisconsin",1523,1
5945,2016,"Michigan",3427,0
5946,2017,"Michigan",4381,0
5947,2016,"Michigan",2490,0
5948,2017,"Wisconsin",4741,1
5949,2016,"Wisconsin",2800,1
5950,2016,"Wisconsin",4770,1
5951,2017,"Wisconsin",1506,1
5952,2017,"Michigan",3691,0
5953,2016,"Michigan",1287,0
5954,2017,"Wisconsin",2352,1
5955,2016,"Michigan",3425,0
5956,2016,"Michigan",2629,0
5957,2017,"Wisconsin",2816,1
5958,2017,"Michigan",2868,0
5959,2016,"Michigan",4545,0
5960,2016,"Michigan",3070,0
5961,2017,"Michigan",4955,0
5962,2017,"Wisconsin",2669,1
5963,2017,"Michigan",4470,0
5964,2017,"Michigan",1510,0
5965,2017,"Michigan",4795,0
5966,2016,"Wisconsin",1639,1
5967,2017,"Michigan",2895,0
5968,2016,"Michigan",4130,0
5969,2017,"Wisconsin",4124,1
5970,2016,"Michigan",3512,0
5971,2016,"Michigan",1423,0
5972,2017,"Wisconsin",2403,1
5973,2016,"Michigan",2301,0
5974,2016,"Wisconsin",1800,1
5975,2017,"Michigan",4905,0
5976,2017,"Wisconsin",4370,1
5977,2016,"Wisconsin",4434,1
5978,2017,"Wisconsin",2052,1
5979,2016,"Michigan",4867,0
5980,2016,"Michigan",1671,0
5981,2017,"Wisconsin",3090,1
5982,2016,"Michigan",1315,0
5983,2017,"Michigan",1960,0
5984,2016,"Wisconsin",3407,1
5985,2016,"Wisconsin",3924,1
5986,2017,"Wisconsin",1723,1
5987,2016,"Michigan",3923,0
5988,2017,"Michigan",4670,0
5989,2016,"Wisconsin",3714,1
5990,2017,"Michigan",4769,0
5991,2016,"Michigan",1952,0
5992,2017,"Michigan",4356,0
5993,2017,"Michigan",2484,0
5994,2016,"Michigan",3889,0
5995,2016,"Wisconsin",4166,1
5996,2016,"Michigan",3212,0
5997,2017,"Michigan",1226,0
5998,2016,"Michigan",4333,0
5999,2017,"Michigan",2492,0
6000,2017,"Wisconsin",4358,1
6001,2017,"Wisconsin",2511,1
6002,2016,"Wisconsin",3971,1
6003,2016,"Michigan",2018,0
6004,2017,"Michigan",4362,0
6005,2016,"Wisconsin",1676,1
6006,2016,"Michigan",2734,0
6007,2017,"Michigan",4992,0
6008,2016,"Michigan",2144,0
6009,2016,"Wisconsin",4999,1
6010,2017,"Wisconsin",3577,1
6011,2017,"Michigan",2103,0
6012,2017,"Michigan",1145,0
6013,2017,"Michigan",1639,0
6014,2016,"Wisconsin",2507,1
6015,2016,"Wisconsin",4877,1
6016,2016,"Michigan",3840,0
6017,2016,"Michigan",4103,0
6018,2017,"Michigan",1654,0
6019,2016,"Wisconsin",4161,1
6020,2016,"Wisconsin",4729,1
6021,2016,"Michigan",2135,0
6022,2017,"Michigan",2367,0
6023,2016,"Michigan",2859,0
6024,2017,"Michigan",1902,0
6025,2017,"Wisconsin",3743,1
6026,2017,"Michigan",3542,0
6027,2016,"Michigan",3466,0
6028,2016,"Wisconsin",4048,1
6029,2017,"Wisconsin",4954,1
6030,2016,"Wisconsin",2441,1
6031,2017,"Michigan",4179,0
6032,2016,"Michigan",1142,0
6033,2017,"Wisconsin",3230,1
6034,2017,"Wisconsin",4827,1
6035,2017,"Michigan",3508,0
6036,2016,"Wisconsin",3625,1
6037,2017,"Michigan",1336,0
6038,2017,"Wisconsin",3633,1
6039,2017,"Wisconsin",3934,1
6040,2017,"Michigan",3089,0
6041,2017,"Michigan",1360,0
6042,2017,"Michigan",3998,0
6043,2017,"Michigan",4816,0
6044,2017,"Michigan",4460,0
6045,2016,"Michigan",2800,0
6046,2017,"Michigan",3896,0
6047,2016,"Wisconsin",1476,1
6048,2017,"Wisconsin",3029,1
6049,2016,"Michigan",2430,0
6050,2016,"Wisconsin",2153,1
6051,2016,"Michigan",2923,0
6052,2017,"Michigan",4756,0
6053,2016,"Michigan",2625,0
6054,2016,"Wisconsin",3559,1
6055,2016,"Michigan",3235,0
6056,2017,"Michigan",1718,0
6057,2016,"Wisconsin",1252,1
6058,2017,"Wisconsin",4942,1
6059,2017,"Wisconsin",5189,1
6060,2016,"Michigan",3458,0
6061,2016,"Michigan",2785,0
6062,2017,"Michigan",2546,0
6063,2017,"Michigan",4194,0
6064,2017,"Wisconsin",3842,1
6065,2016,"Michigan",2669,0
6066,2017,"Michigan",4851,0
6067,2016,"Wisconsin",3559,1
6068,2016,"Wisconsin",4210,1
6069,2016,"Michigan",4215,0
6070,2017,"Michigan",1743,0
6071,2017,"Wisconsin",4433,1
6072,2017,"Wisconsin",2989,1
6073,2017,"Wisconsin",4764,1
6074,2017,"Michigan",3049,0
6075,2016,"Michigan",4678,0
6076,2016,"Michigan",2385,0
6077,2016,"Wisconsin",4366,1
6078,2017,"Michigan",3450,0
6079,2017,"Wisconsin",4460,1
